q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
14 years old,Male,Class 8,Sometimes,1.62,47,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,71.0794,201503006,12
14 years old,Male,Class 8,Sometimes,1.43,33,NA,NA,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,71.0794,201503006,12
13 years old,Male,Class 8,Rarely,1.57,42,1 time,I had a cut or stab wound,1 or 2 days,Rarely,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,71.0794,201503006,12
12 years old,Male,Class 8,Sometimes,1.4,33,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,71.0794,201503006,12
14 years old,Female,Class 8,Never,1.55,49,1 time,Something else happened to me,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Always,1 time,58.4587,201503006,12
13 years old,Male,Class 8,Sometimes,1.39,34,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,71.0794,201503006,12
13 years old,Male,Class 8,Sometimes,1.46,37,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,71.0794,201503006,12
14 years old,Male,Class 8,Sometimes,1.56,43,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,71.0794,201503006,12
15 years old,Female,Class 8,Sometimes,1.54,46,1 time,I had a cut or stab wound,3 to 5 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Rarely,2 or 3 times,58.4587,201503006,12
15 years old,Female,Class 8,Rarely,1.59,51,1 time,Not seriously injured,1 or 2 days,Never,Sometimes,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,Always,5,0 days,NA,1 time,58.4587,201503006,12
16 years old,Female,Class 8,Rarely,1.5,53,1 time,Not seriously injured,1 or 2 days,Rarely,Rarely,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,1 time,58.4587,201503006,12
15 years old,Female,Class 8,Rarely,1.5,52,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,1 time,58.4587,201503006,12
14 years old,Male,Class 8,Never,1.51,46,2 or 3 times,I had a cut or stab wound,6 to 9 days,Never,Never,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,1,0 days,Most of the time,2 or 3 times,71.0794,201503006,12
15 years old,Female,Class 8,Sometimes,1.58,44,1 time,I had a bad burn,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Never,4,1 or 2 days,Always,2 or 3 times,58.4587,201503006,12
17 years old,Female,Class 8,Never,1.51,45,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,4,0 days,Most of the time,0 times,58.4587,201503006,12
14 years old,Male,Class 8,Never,1.54,45,2 or 3 times,Concussion/head injury,NA,Never,Never,Yes,Yes,1 time,NA,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,3,0 days,Sometimes,2 or 3 times,71.0794,201503006,12
14 years old,Female,Class 8,Never,1.55,42,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,3,0 days,Always,0 times,58.4587,201503006,12
13 years old,Male,Class 8,Sometimes,1.44,36,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,71.0794,201503006,12
15 years old,Male,Class 8,Sometimes,1.72,65,1 time,I had a cut or stab wound,1 or 2 days,Never,Sometimes,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,1 or 2 days,Sometimes,0 times,71.0794,201503006,12
13 years old,Female,Class 8,Never,1.48,39,1 time,Something else happened to me,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Never,1 time,58.4587,201503006,12
14 years old,Female,Class 8,Sometimes,1.44,40,2 or 3 times,I had a cut or stab wound,NA,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,1 time,58.4587,201503006,12
13 years old,Female,Class 8,Never,1.41,41,1 time,Something else happened to me,NA,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Always,2 or 3 times,58.4587,201503006,12
14 years old,Female,Class 8,Never,1.58,57,1 time,Something else happened to me,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,1 or 2 days,Most of the time,1 time,58.4587,201503006,12
13 years old,Female,Class 8,Never,1.52,39,10 or 11 times,Something else happened to me,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,3,0 days,Always,12 or more times,58.4587,201503006,12
15 years old,Female,Class 8,Never,1.52,46,10 or 11 times,Something else happened to me,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,3,0 days,Always,12 or more times,58.4587,201503006,12
13 years old,Male,Class 8,Sometimes,1.46,38,12 or more times,I had a cut or stab wound,0 days,Never,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Sometimes,0 times,71.0794,201503006,12
18 years old or older,Female,Class 8,Sometimes,1.47,43,1 time,I had a cut or stab wound,20 to 29 days,Never,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Never,1,0 days,Never,1 time,58.4587,201503006,12
15 years old,Male,Class 8,Sometimes,1.6,47,12 or more times,I had a cut or stab wound,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Sometimes,0 times,71.0794,201503006,12
15 years old,Female,Class 8,Sometimes,1.5,45,1 time,I had a bad burn,1 or 2 days,Sometimes,Always,No,No,0 times,2,7 years old or younger,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,5,1 or 2 days,Sometimes,1 time,58.4587,201503006,12
14 years old,Female,Class 9,Never,1.63,46,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,1,0 days,Sometimes,1 time,80.5463,201503006,12
15 years old,Female,Class 9,Never,1.54,48,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Always,1,1 or 2 days,Sometimes,1 time,80.5463,201503006,12
16 years old,Female,Class 9,Never,1.43,47,NA,Not seriously injured,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,3,1 or 2 days,Sometimes,0 times,80.5463,201503006,12
14 years old,Female,Class 9,Never,1.49,43,1 time,I had a cut or stab wound,3 to 5 days,Sometimes,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,4,0 days,Most of the time,1 time,80.5463,201503006,12
16 years old,Female,Class 9,Never,1.57,48,0 times,Not seriously injured,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Sometimes,3,1 or 2 days,Sometimes,0 times,80.5463,201503006,12
18 years old or older,Male,Class 9,Never,1.62,54,2 or 3 times,I had a cut or stab wound,3 to 5 days,Sometimes,Sometimes,Yes,Yes,2 or 3 times,3 or more,12 or 13 years old,20 to 29 days,1 or 2 days,My mother or female guardian,10 or 11 years old,10 to 19 times,1 or 2 times,Sometimes,Sometimes,3,3 to 5 days,Rarely,2 or 3 times,119.2323,201503006,12
16 years old,Male,Class 9,Never,1.63,54,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,3,0 days,Always,0 times,119.2323,201503006,12
14 years old,Female,Class 9,Sometimes,1.57,49,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Sometimes,Never,1,0 days,Sometimes,1 time,80.5463,201503006,12
15 years old,Female,Class 9,Never,1.49,49,2 or 3 times,I had a cut or stab wound,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Always,1 time,80.5463,201503006,12
15 years old,Female,Class 9,Never,1.42,46,2 or 3 times,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,80.5463,201503006,12
15 years old,Female,Class 9,Never,1.53,45,2 or 3 times,I had a cut or stab wound,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,0 days,Always,1 time,80.5463,201503006,12
16 years old,Female,Class 9,Never,1.37,54,2 or 3 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,8 or 9 years old,0 times,0 times,Most of the time,Most of the time,3,0 days,Never,0 times,80.5463,201503006,12
17 years old,Male,Class 9,Never,1.71,53,2 or 3 times,I had a cut or stab wound,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,0 days,Always,2 or 3 times,119.2323,201503006,12
14 years old,Male,Class 9,Never,1.57,46,6 or 7 times,I had a cut or stab wound,1 or 2 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,4,0 days,Most of the time,2 or 3 times,119.2323,201503006,12
18 years old or older,Male,Class 9,Never,1.65,51,NA,Not seriously injured,3 to 5 days,Rarely,Sometimes,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,0 days,Rarely,0 times,119.2323,201503006,12
15 years old,Male,Class 9,Never,1.44,36,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,3,0 days,Always,1 time,119.2323,201503006,12
15 years old,Male,Class 9,Never,1.47,35,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,3,0 days,Always,1 time,119.2323,201503006,12
15 years old,Male,Class 9,Sometimes,1.6,53,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,0 times,119.2323,201503006,12
14 years old,Male,Class 9,Sometimes,1.42,36,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,0 times,119.2323,201503006,12
15 years old,Male,Class 9,Never,1.6,43,1 time,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,0 days,Sometimes,1 time,119.2323,201503006,12
16 years old,Male,Class 9,Never,1.69,67,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Always,6 or 7 times,119.2323,201503006,12
15 years old,Male,Class 9,Sometimes,1.59,49,1 time,I had a cut or stab wound,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,7 years old or younger,0 times,0 times,Always,Always,5,0 days,Always,0 times,119.2323,201503006,12
14 years old,Female,Class 9,Never,1.47,43,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,3,1 or 2 days,Sometimes,1 time,80.5463,201503006,12
15 years old,Female,Class 9,Sometimes,1.54,53,NA,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,1 or 2 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Always,0 times,80.5463,201503006,12
15 years old,Male,Class 9,Never,1.68,56,2 or 3 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,14 or 15 years old,0 days,0 days,Neither,8 or 9 years old,0 times,0 times,Always,Sometimes,3,1 or 2 days,Sometimes,1 time,119.2323,201503006,12
15 years old,Female,Class 9,Never,1.52,40,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,2,0 days,Always,0 times,80.5463,201503006,12
15 years old,Male,Class 10,Never,1.54,43,1 time,I had a cut or stab wound,1 or 2 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Never,1,0 days,Sometimes,0 times,50.0219,201503006,12
15 years old,Male,Class 10,Never,1.69,54,NA,NA,1 or 2 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Never,1,0 days,Most of the time,1 time,50.0219,201503006,12
14 years old,Female,Class 10,Never,1.54,54,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Sometimes,3,1 or 2 days,Most of the time,1 time,44.1241,201503006,12
15 years old,Male,Class 10,Never,1.66,52,0 times,Not seriously injured,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Always,0 times,50.0219,201503006,12
15 years old,Male,Class 10,Never,1.57,47,1 time,I had a cut or stab wound,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,0 times,50.0219,201503006,12
16 years old,Male,Class 10,Rarely,1.69,47,1 time,I had a cut or stab wound,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Most of the time,0 times,50.0219,201503006,12
17 years old,Male,Class 10,Sometimes,1.69,50,4 or 5 times,Not seriously injured,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,1 or 2 days,Always,4 or 5 times,50.0219,201503006,12
15 years old,Female,Class 10,Never,1.54,49,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,0 days,Always,0 times,44.1241,201503006,12
17 years old,Male,Class 10,Never,1.63,54,2 or 3 times,I had a cut or stab wound,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Rarely,Sometimes,2,1 or 2 days,Sometimes,0 times,50.0219,201503006,12
14 years old,Female,Class 10,Never,1.5,48,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,3,0 days,Always,0 times,44.1241,201503006,12
16 years old,Female,Class 10,Never,1.54,47,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Sometimes,3,0 days,Sometimes,1 time,44.1241,201503006,12
17 years old,Male,Class 10,Never,1.63,54,0 times,Not seriously injured,NA,Rarely,Never,No,No,0 times,3 or more,NA,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Most of the time,0 times,50.0219,201503006,12
15 years old,Male,Class 10,Never,1.66,54,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Most of the time,5,0 days,Always,0 times,50.0219,201503006,12
14 years old,Female,Class 10,Sometimes,1.58,48,2 or 3 times,I had a cut or stab wound,3 to 5 days,Rarely,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,3,0 days,Most of the time,1 time,44.1241,201503006,12
17 years old,Male,Class 10,Never,1.67,61,0 times,Not seriously injured,6 to 9 days,Rarely,Sometimes,No,No,0 times,3 or more,16 or 17 years old,10 to 19 days,6 to 9 days,I do not know,16 or 17 years old,10 to 19 times,3 to 9 times,Most of the time,Rarely,3,3 to 5 days,Sometimes,1 time,50.0219,201503006,12
17 years old,Male,Class 10,Sometimes,1.77,68,2 or 3 times,Broken bone/dislocated joint,3 to 5 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,4,1 or 2 days,Always,2 or 3 times,50.0219,201503006,12
14 years old,Female,Class 10,Sometimes,1.49,37,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,5,0 days,Always,1 time,44.1241,201503006,12
16 years old,Female,Class 10,Sometimes,1.48,44,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,5,0 days,Always,1 time,44.1241,201503006,12
15 years old,Male,Class 10,Never,1.54,47,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Sometimes,Rarely,3,0 days,Sometimes,0 times,50.0219,201503006,12
17 years old,Female,Class 10,Sometimes,1.47,52,8 or 9 times,I had a cut or stab wound,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,5,1 or 2 days,Sometimes,1 time,44.1241,201503006,12
16 years old,Female,Class 10,Never,1.53,48,2 or 3 times,I had a cut or stab wound,1 or 2 days,Rarely,Sometimes,No,No,0 times,0,NA,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Sometimes,2 or 3 times,44.1241,201503006,12
17 years old,Female,Class 10,Never,1.48,51,NA,Not seriously injured,1 or 2 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,2,0 days,Most of the time,0 times,44.1241,201503006,12
17 years old,Male,Class 10,Sometimes,1.4,38,1 time,Broken bone/dislocated joint,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,16 or 17 years old,1 or 2 days,0 days,My father or male guardian,16 or 17 years old,1 or 2 times,1 or 2 times,Rarely,Most of the time,1,0 days,Never,1 time,50.0219,201503006,12
17 years old,Male,Class 10,Sometimes,1.68,55,1 time,I had a cut or stab wound,0 days,Never,Sometimes,No,No,0 times,3 or more,16 or 17 years old,1 or 2 days,0 days,My father or male guardian,16 or 17 years old,0 times,0 times,Always,Most of the time,4,1 or 2 days,Sometimes,1 time,50.0219,201503006,12
17 years old,Male,Class 10,Sometimes,1.71,65,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,Sometimes,4,1 or 2 days,Always,0 times,50.0219,201503006,12
15 years old,Female,Class 7,Never,1.46,38,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,1 or 2 days,My father or male guardian,8 or 9 years old,NA,0 times,Always,Always,5,0 days,NA,0 times,69.2799,201503006,11
13 years old,Male,Class 7,NA,1.51,48,0 times,Not seriously injured,0 days,Never,Sometimes,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,77.5374,201503006,11
15 years old,Female,Class 7,Sometimes,1.35,30,1 time,I had a cut or stab wound,NA,Never,Sometimes,No,No,0 times,3 or more,NA,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Sometimes,0 times,69.2799,201503006,11
12 years old,Female,Class 9,Most of the time,1.48,35,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,Yes,No,1 time,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,7 years old or younger,0 times,0 times,Most of the time,Sometimes,4,6 to 9 days,Sometimes,1 time,75.9993,201503006,11
14 years old,Female,Class 7,Sometimes,1.5,42,NA,NA,0 days,Never,Most of the time,Yes,Yes,0 times,2,NA,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,NA,Rarely,4 or 5 times,69.2799,201503006,11
15 years old,Female,Class 7,Never,NA,NA,1 time,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,2,NA,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,0 days,Always,0 times,69.2799,201503006,11
11 years old or younger,Female,Class 9,Never,1.48,38,4 or 5 times,Not seriously injured,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,5,0 days,Always,2 or 3 times,75.9993,201503006,11
13 years old,Female,Class 7,Sometimes,1.37,40,6 or 7 times,I had a cut or stab wound,0 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Always,0 times,69.2799,201503006,11
13 years old,Female,Class 7,Most of the time,1.42,32,2 or 3 times,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Rarely,0 times,69.2799,201503006,11
12 years old,Female,Class 7,Never,1.5,41,1 time,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,NA,0 days,0 days,Both,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Sometimes,0 times,69.2799,201503006,11
13 years old,Female,Class 7,Sometimes,1.46,35,8 or 9 times,I had a cut or stab wound,NA,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Sometimes,Always,3,0 days,Always,0 times,69.2799,201503006,11
12 years old,Female,Class 7,Never,1.48,40,0 times,Not seriously injured,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,69.2799,201503006,11
12 years old,Female,Class 7,Never,1.4,32,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Always,Always,1,1 or 2 days,Always,0 times,69.2799,201503006,11
12 years old,Female,Class 7,Never,1.38,35,0 times,Not seriously injured,0 days,NA,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,69.2799,201503006,11
12 years old,Male,Class 7,Never,1.41,35,NA,NA,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,1,1 or 2 days,Most of the time,0 times,77.5374,201503006,11
13 years old,Male,Class 7,NA,1.38,36,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,2,10 or more days,Never,0 times,77.5374,201503006,11
13 years old,Female,Class 7,Sometimes,1.45,40,1 time,I had a cut or stab wound,NA,Never,Sometimes,No,No,0 times,3 or more,NA,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Always,Always,5,3 to 5 days,Sometimes,0 times,69.2799,201503006,11
