q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
16 years old,Male,Grade 11,Sometimes,1.58,45,0 times,Not seriously injured,3 to 5 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,3 to 5 days,Most of the time,2 or 3 times,367.5716,201601004,8
16 years old,Male,Grade 11,Rarely,NA,NA,2 or 3 times,Something else happened to me,10 to 19 days,Rarely,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,3,0 days,Never,12 or more times,367.5716,201601004,8
16 years old,Male,Grade 11,Never,1.55,43,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Rarely,3,1 or 2 days,Rarely,6 or 7 times,367.5716,201601004,8
16 years old,Male,Grade 11,Never,1.76,58,NA,NA,1 or 2 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,3,0 days,Most of the time,2 or 3 times,367.5716,201601004,8
16 years old,Male,Grade 11,Never,NA,NA,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,1,0 days,Sometimes,0 times,367.5716,201601004,8
17 years old,Male,Grade 11,Never,NA,NA,0 times,Not seriously injured,All 30 days,Rarely,Sometimes,No,No,0 times,3 or more,14 or 15 years old,All 30 days,10 to 19 days,My father or male guardian,14 or 15 years old,3 to 9 times,1 or 2 times,Never,Sometimes,5,3 to 5 days,Rarely,0 times,367.5716,201601004,8
15 years old,Male,Grade 11,Never,1.74,160,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,1 time,367.5716,201601004,8
16 years old,Male,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,1 time,3 or more,14 or 15 years old,1 or 2 days,10 to 19 days,My father or male guardian,14 or 15 years old,3 to 9 times,1 or 2 times,Always,Most of the time,1,0 days,Most of the time,2 or 3 times,367.5716,201601004,8
16 years old,Male,Grade 11,Never,1.6,49,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,3 or more,14 or 15 years old,0 days,0 days,My father or male guardian,16 or 17 years old,1 or 2 times,0 times,Sometimes,Rarely,3,0 days,Always,1 time,367.5716,201601004,8
14 years old,Female,Grade 9,Sometimes,NA,NA,0 times,Not seriously injured,1 or 2 days,Most of the time,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,3,3 to 5 days,Sometimes,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Something else happened to me,6 to 9 days,Most of the time,Sometimes,Yes,Yes,1 time,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,5,6 to 9 days,Always,1 time,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,10 to 19 days,Rarely,Never,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,2,0 days,Most of the time,12 or more times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Rarely,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Rarely,1,1 or 2 days,Always,6 or 7 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Something else happened to me,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Broken bone/dislocated joint,0 days,Always,Sometimes,Yes,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Never,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,1,0 days,Sometimes,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Rarely,NA,NA,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,2,0 days,Sometimes,4 or 5 times,289.1628,201601004,7
14 years old,Female,Grade 9,Rarely,NA,NA,1 time,Something else happened to me,1 or 2 days,Rarely,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,0 days,Most of the time,1 time,289.1628,201601004,7
14 years old,Female,Grade 9,Never,1.55,56,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,2,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Rarely,NA,NA,0 times,Not seriously injured,1 or 2 days,Always,Rarely,Yes,No,1 time,3 or more,I have never smoked cigarettes,0 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,3,0 days,Never,12 or more times,289.1628,201601004,7
14 years old,Female,Grade 9,Rarely,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,NA,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,0 days,Always,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,1 or 2 days,Sometimes,2 or 3 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,3 to 5 days,Sometimes,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,2,1 or 2 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Always,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Rarely,NA,NA,1 time,Something else happened to me,1 or 2 days,Rarely,Rarely,Yes,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,5,0 days,Always,12 or more times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Always,1,0 days,Sometimes,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Sometimes,2,1 or 2 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Not seriously injured,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,2,0 days,Sometimes,12 or more times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Something else happened to me,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,3 to 5 days,Rarely,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,1 or 2 days,Always,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Rarely,2,0 days,Sometimes,2 or 3 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Sometimes,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Something else happened to me,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,2,3 to 5 days,Rarely,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,1.53,37,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Always,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,2,0 days,Rarely,2 or 3 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Something else happened to me,0 days,Sometimes,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Sometimes,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Rarely,NA,NA,1 time,Something else happened to me,0 days,Most of the time,Rarely,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Always,2,0 days,Always,2 or 3 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,3 to 5 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Broken bone/dislocated joint,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Always,1,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,2,0 days,Always,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,1.6,51,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Sometimes,1,0 days,Sometimes,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,1.62,42,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Most of the time,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,5,0 days,Sometimes,2 or 3 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,6 to 9 days,Never,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Rarely,0 times,289.1628,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Always,Most of the time,Yes,Yes,2 or 3 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,4,1 or 2 days,Sometimes,0 times,289.1628,201601004,7
13 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Most of the time,0 times,289.1628,201601004,7
16 years old,Female,Grade 11,Rarely,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Always,0 times,397.7958,201601004,7
15 years old,Female,Grade 11,Never,1.51,38,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Most of the time,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,1.52,50,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Rarely,NA,NA,1 time,Not seriously injured,NA,Rarely,Never,No,Yes,0 times,0,7 years old or younger,All 30 days,All 30 days,Neither,I have never used drugs,0 times,0 times,Rarely,Sometimes,2,NA,Most of the time,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,1.5,50,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Always,12 or more times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,1.6,55,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,2,3 to 5 days,Always,12 or more times,397.7958,201601004,7
16 years old,Female,Grade 11,Sometimes,1.62,45,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Rarely,2,0 days,Rarely,1 time,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,2,0 days,Most of the time,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Rarely,NA,NA,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,1,3 to 5 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Most of the time,Never,Yes,Yes,1 time,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,3,0 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Rarely,NA,NA,0 times,Not seriously injured,0 days,Most of the time,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,2,0 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,2,1 or 2 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Rarely,NA,NA,NA,NA,0 days,Sometimes,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Most of the time,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Rarely,Yes,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Never,1,0 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Rarely,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,3 to 5 days,Most of the time,2 or 3 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Rarely,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,NA,NA,0 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,3,1 or 2 days,Rarely,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,3,3 to 5 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,1.7,48,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Rarely,Most of the time,1,0 days,Rarely,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Always,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,1.65,42,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,397.7958,201601004,7
15 years old,Female,Grade 11,Never,1.58,60,0 times,Not seriously injured,3 to 5 days,Sometimes,Rarely,Yes,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,1,3 to 5 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Rarely,1.67,45,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,1,0 days,Sometimes,4 or 5 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,1.6,60,0 times,Not seriously injured,0 days,Rarely,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,2,0 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,1.85,75,0 times,Not seriously injured,1 or 2 days,Sometimes,Rarely,Yes,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,1,10 or more days,Most of the time,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Most of the time,1,1 or 2 days,Always,0 times,397.7958,201601004,7
16 years old,Male,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Most of the time,0 times,409.1176,201601004,7
16 years old,Female,Grade 11,Never,1.77,43,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,1,0 days,Sometimes,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Always,1.54,50,0 times,Not seriously injured,All 30 days,Sometimes,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,1,0 days,Sometimes,0 times,397.7958,201601004,7
15 years old,Female,Grade 11,Never,1.58,54,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,2 or 3 times,397.7958,201601004,7
16 years old,Female,Grade 11,Rarely,1.51,50,0 times,Not seriously injured,0 days,Sometimes,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Always,1,0 days,Most of the time,0 times,397.7958,201601004,7
16 years old,Female,Grade 11,Never,1.45,45,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,0 times,397.7958,201601004,7
14 years old,Female,Grade 9,Never,NA,NA,1 time,Not seriously injured,0 days,Most of the time,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Always,2 or 3 times,299.2402,201601003,5
14 years old,Female,Grade 9,Never,NA,NA,2 or 3 times,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,299.2402,201601003,5
14 years old,NA,Grade 9,Most of the time,NA,NA,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,2,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Most of the time,2 or 3 times,447.2253,201601003,5
14 years old,Female,Grade 9,Sometimes,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,NA,No,0 times,2,NA,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Sometimes,2,0 days,Never,0 times,299.2402,201601003,5
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,299.2402,201601003,5
14 years old,Female,Grade 9,Rarely,NA,NA,0 times,Not seriously injured,0 days,Never,Never,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Most of the time,0 times,299.2402,201601003,5
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,3 to 5 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,1,0 days,Most of the time,0 times,299.2402,201601003,5
14 years old,Male,Grade 9,Never,NA,NA,1 time,Not seriously injured,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Rarely,4,0 days,Sometimes,0 times,447.2253,201601003,5
14 years old,Female,Grade 9,Sometimes,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,2 or 3 times,299.2402,201601003,5
14 years old,Female,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,2,0 days,Always,0 times,299.2402,201601003,5
